task,group,bin_online,ent_coef_mean,ent_coef_sem,ent_coef_count,logp_mean_mean,logp_mean_sem,logp_mean_count,qw_mean_mean,qw_mean_sem,qw_mean_count,w_absmean_mean,w_absmean_sem,w_absmean_count,mu_absmean_mean,mu_absmean_sem,mu_absmean_count,w_frac_sat_mean,w_frac_sat_sem,w_frac_sat_count,log_std_mean_mean,log_std_mean_sem,log_std_mean_count,offline_p_mean,offline_p_sem,offline_p_count,ratio_ge_gq_mean,ratio_ge_gq_sem,ratio_ge_gq_count,gq_norm_mean,gq_norm_sem,gq_norm_count,entropy_estimate_mean,entropy_estimate_sem,entropy_estimate_count
can,warmupc,115000,0.03806776013225311,0.0006510149912444625,3,0.3753013064463933,0.03828647546534061,3,-32.723092238108315,0.40794355177992486,3,0.617708201209704,0.0003664429490987424,3,0.7850277225176493,0.0017294208481228614,3,0.2253069281578064,0.0020424300835035756,3,-0.42600354303916294,0.0049718140884168665,3,0.0,0.0,3,,,0,,,0,-0.3753013064463933,0.03828647546534061,3
can,warmupc,120000,0.037437925015886574,0.0008638597560793977,3,-0.03811381558577221,0.1383217860107871,3,-30.572824859619143,0.3331537051580185,3,0.6125781218210856,0.0007701682733662953,3,0.7735156893730163,0.0011849278000455247,3,0.2227120647827784,0.00021792095763586815,3,-0.4273952047030131,0.004019921890879123,3,0.0,0.0,3,,,0,,,0,0.03811381558577221,0.1383217860107871,3
square,baseline,0,0.3550373036166032,0.00022030742346624348,5,-13.158119392395019,0.08949081054427722,5,134.62453002929686,2.3896502315239534,5,0.5522421399752299,0.0019631079155034066,5,0.386087940633297,0.006249937871591844,5,0.13642113854487736,0.0016024716586424007,5,-0.21382293403148647,0.004992569360475291,5,0.0,0.0,5,0.7075052683431449,0.008421579499484078,2,1.9393556316693623,0.018210113048553467,2,13.158119392395019,0.08949081054427722,5
square,baseline,5000,0.12755238523085907,0.002211637240743305,5,0.48680613835652675,0.2734984009015107,5,104.11881561279297,6.475606749784856,5,0.6167125662167867,0.002216664351832353,5,0.7965931614240012,0.006822164076980855,5,0.22695313394069672,0.004072677757271797,5,-0.40890718499819434,0.01302663343472478,5,0.0,0.0,5,0.30348952130377155,0.004287816059991012,2,2.975896716117859,0.18031926949818944,2,-0.48680613835652675,0.2734984009015107,5
square,baseline,10000,0.16580178548892335,0.006302480312994813,5,1.451660477121671,0.15875365233382752,5,87.5992925008138,6.962218005824222,5,0.6168112556139629,0.0018594649693609868,5,0.8155922373135885,0.005038470046769816,5,0.2286365419626236,0.002649184287129847,5,-0.4395587046941121,0.005021922138742542,5,0.0,0.0,5,0.33812647109963456,0.0054857722199645464,2,3.6821852525075274,0.23762877782185854,2,-1.451660477121671,0.15875365233382752,5
square,baseline,15000,0.19565611526370047,0.005910341419668897,5,1.250840073823929,0.10154784286175522,5,110.94132181803386,7.240960025054517,5,0.6169063250223796,0.0011090328748061006,5,0.8170599301656087,0.004441753052595687,5,0.23111050128936766,0.003082604074924799,5,-0.4191725889841716,0.006378666744776272,5,0.0,0.0,5,0.38017847980726394,0.007318793286472794,2,3.9640963872273765,0.2693560918172202,2,-1.250840073823929,0.10154784286175522,5
square,baseline,20000,0.20881172498067216,0.005613720637233604,5,0.6141276856263479,0.3328903090367647,5,157.82244771321615,12.343922465023939,5,0.6158934911092122,0.0010597616155771372,5,0.8035213669141132,0.007338222119747291,5,0.2284784336884816,0.0014791608322691577,5,-0.41044234434763593,0.0068975664367517805,5,0.0,0.0,5,0.4318551506557289,0.010602411888469762,2,3.6579577525456743,0.1943096717198688,2,-0.6141276856263479,0.3328903090367647,5
square,baseline,25000,0.2171859261890252,0.007588128098981402,5,0.6854616115490596,0.20528652150786558,5,215.41045939127602,19.72946496057799,5,0.6182387669881184,0.0014741059227924317,5,0.8109093308448792,0.0056280021151268005,5,0.2339657853047053,0.002037095205553692,5,-0.398958690961202,0.003483564909104794,5,0.0,0.0,5,0.44916849255765556,0.0013384873727491642,2,3.6560115814208984,0.18789100646972656,2,-0.6854616115490596,0.20528652150786558,5
square,baseline,30000,0.233669080187877,0.010068631181437316,5,0.43141872982184093,0.16398743716304218,5,273.09594217936194,25.231387661274518,5,0.6161956548690796,0.0014571322424611587,5,0.8036129156748453,0.0043731235983993835,5,0.22915737529595695,0.0021758923520583595,5,-0.39931047161420186,0.001843303273489357,5,0.0,0.0,5,0.4673288797284056,0.008384456309074362,2,3.771971384684245,0.19574721654256189,2,-0.43141872982184093,0.16398743716304218,5
square,baseline,35000,0.24938042317827538,0.013030286739304089,5,0.25098780790964764,0.2433090013246285,5,322.09032185872394,30.836792499312942,5,0.6186176021893819,0.002074832126209678,5,0.8050650080045065,0.006438372621163081,5,0.23262649873892466,0.0027358850526141825,5,-0.3886885682741801,0.005813748668104006,5,0.0,0.0,5,0.46172303441582396,0.0012058981605581748,2,4.234933614730835,0.19870289166768362,2,-0.25098780790964764,0.2433090013246285,5
square,baseline,40000,0.2609748755767941,0.017502937522654645,5,0.44000211283564566,0.2718576760581946,5,381.7827651977539,42.18231902981194,5,0.6200183868408203,0.0013077691999350428,5,0.8088326007127762,0.004979102580708858,5,0.2349748969078064,0.0023017754574258184,5,-0.39250833094120025,0.004031759289813621,5,0.0,0.0,5,0.48488027862983707,0.009162032849652293,2,4.398447394371033,0.25350069999694824,2,-0.44000211283564566,0.2718576760581946,5
square,baseline,45000,0.272420183767875,0.020391514168446426,5,0.156886288523674,0.2624545766263083,5,431.00800170898435,49.83397556506561,5,0.6188586592674256,0.0013801197963974673,5,0.7992074608802795,0.005291070407565644,5,0.23145462175210313,0.0011196890713499174,5,-0.3880476176738739,0.005779680676510084,5,0.0,0.0,5,0.4861251320906911,0.0034505882257163806,2,4.5614504019419355,0.3240177631378174,2,-0.156886288523674,0.2624545766263083,5
square,baseline,50000,0.2856094691157341,0.021623680439666726,5,0.22609511514504751,0.19807992177469835,5,466.9984842936198,55.309426006864584,5,0.6194912592569988,0.0012800153108269226,5,0.8058707435925803,0.004268748204433542,5,0.23403088649113973,0.0017397700844548221,5,-0.3925384958585103,0.0036606018205787177,5,0.0,0.0,5,0.4818068416773412,0.005075591960975179,2,4.897066752115886,0.4482569694519043,2,-0.22609511514504751,0.19807992177469835,5
square,baseline,55000,0.29944607441624005,0.01911619881596542,5,0.4313561817010244,0.18139840840474386,5,500.2119873046875,65.28326029333617,5,0.6186891873677571,0.00167421764084505,5,0.8023906548817953,0.005895214566417293,5,0.23258929550647736,0.002420639347274867,5,-0.3952625095844269,0.0018378000460503143,5,0.0,0.0,5,0.4802141043346069,0.005771576193435199,2,5.053484280904135,0.30538733800252316,2,-0.4313561817010244,0.18139840840474386,5
square,baseline,60000,0.30581550230582555,0.017507083866810984,5,0.2316201686859131,0.18993715941001205,5,542.5422546386719,68.97205104739837,5,0.6162779211997986,0.0016302901775825046,5,0.7967268029848735,0.005996110385860896,5,0.228748149673144,0.002829008919078679,5,-0.3984396278858185,0.002315918062704055,5,0.0,0.0,5,0.48480253990761696,0.000693776327791995,2,5.098398764928183,0.3243761857350671,2,-0.2316201686859131,0.18993715941001205,5
square,baseline,65000,0.31824857195218403,0.023855773433279374,5,0.6785830517609914,0.3332643189738604,5,565.5408060709635,78.07948214725334,5,0.6198703209559122,0.0013800075205637739,5,0.806433916091919,0.0067349087389535,5,0.23291481832663216,0.003276187262836282,5,-0.4029049177964528,0.004823731796107962,5,0.0,0.0,5,0.4852343686766494,0.008001056649486138,2,5.416900157928467,0.5737377802530927,2,-0.6785830517609914,0.3332643189738604,5
square,baseline,70000,0.3198579228421052,0.02786854618144495,5,0.5071064352989196,0.2047665405683895,5,596.7324178059896,82.24317814560109,5,0.6173642953236899,0.0011162351007556496,5,0.800192685921987,0.0027525139116842405,5,0.23085938493410746,0.0013776648031891524,5,-0.4039066056410472,0.005633164440968632,5,0.0,0.0,5,0.4813245316172624,0.014561904292813455,2,5.577929496765137,0.9136651357014971,2,-0.5071064352989196,0.2047665405683895,5
square,baseline,75000,0.30771059215068813,0.02674291151346114,5,0.2947842001914978,0.14165347517815904,5,605.3088419596354,98.04658120860017,5,0.6171887437502543,0.00239817824031254,5,0.7977854371070862,0.006261077004104349,5,0.23037575483322142,0.0036153193405350555,5,-0.3957123259703318,0.0033860804248531636,5,0.0,0.0,5,0.4793721679382601,0.01320728469350789,2,5.320582310358683,0.5828848679860432,2,-0.2947842001914978,0.14165347517815904,5
square,baseline,80000,0.29211897831410166,0.0291605670238271,5,0.7656096436083317,0.14026065300270693,5,611.8441162109375,105.8078063216899,5,0.6201706141233444,0.0010376141929211108,5,0.8071451038122177,0.0044713482976765735,5,0.23348913192749024,0.0028780303979363785,5,-0.406622813642025,0.003295337067538222,5,0.0,0.0,5,0.48019807293965655,0.0030316335939669647,2,5.30032753944397,0.5121687650680542,2,-0.7656096436083317,0.14026065300270693,5
square,baseline,85000,0.29185154676437375,0.03449578611284776,5,-0.0827513078848521,0.13681139375978024,5,600.4051574707031,111.24565635862936,5,0.6165572484334311,0.001384356973571784,5,0.7892531236012776,0.0034232072699525076,5,0.22740886310736336,0.0018638008573042854,5,-0.3987347880999247,0.004346531520024461,5,0.0,0.0,5,0.4563443599578145,0.006014302495796431,2,5.647588014602661,0.6648341019948321,2,0.0827513078848521,0.13681139375978024,5
square,baseline,90000,0.28362769042452174,0.036238415068870294,5,0.45500263671080277,0.29449646214281044,5,571.2287943522135,109.64976464244548,5,0.6190739870071411,0.002217003661648415,5,0.8009336749712626,0.007940458319043832,5,0.23047806123892464,0.0027488498951674743,5,-0.4072464843591054,0.0028944597580225447,5,0.0,0.0,5,0.46005348314731226,0.0008268189147587757,2,5.714946269989014,0.5624877611796064,2,-0.45500263671080277,0.29449646214281044,5
square,baseline,95000,0.2807448635498682,0.03980936642628764,5,0.12860321203867592,0.19666578591158135,5,556.6179748535156,115.24783384971865,5,0.6174315253893534,0.0009873601761406759,5,0.7942168275515238,0.003380082576655239,5,0.2278831938902537,0.0012500220340009385,5,-0.41145521998405454,0.0062634263907173065,5,0.0,0.0,5,0.49310388849158077,0.0074444154715464506,2,5.47088098526001,0.6880262692769366,2,-0.12860321203867592,0.19666578591158135,5
square,baseline,100000,0.2807087492446104,0.04413867882653365,5,-0.08539210259914395,0.25764069622294467,5,537.127675374349,124.24322643293581,5,0.6163873394330343,0.002699006890741054,5,0.7930834690729778,0.007226514148255618,5,0.2286830484867096,0.002605685835737147,5,-0.40630274017651874,0.005098811236025515,5,0.0,0.0,5,0.48651421845099296,0.008014263680333492,2,5.7150774002075195,0.7300148010253906,2,0.08539210259914395,0.25764069622294467,5
square,baseline,105000,0.2767629295587539,0.05184238949997878,5,-0.07050032615661621,0.2364051077410484,5,525.5397705078125,134.74399952967298,5,0.6169321894645691,0.0017240621250400785,5,0.7917451143264771,0.005753101518539327,5,0.22634859681129454,0.0023930113804262717,5,-0.4095780829588572,0.006373950177537127,5,0.0,0.0,5,0.47786778597392277,0.001872767038823775,2,6.097779194513956,0.773902336756388,2,0.07050032615661621,0.2364051077410484,5
square,baseline,110000,0.26998999784390126,0.05442835408444675,5,-0.17073751489321393,0.1342907946865976,5,517.7494344075521,150.2105693907196,5,0.6162872831026713,0.0008463644912808136,5,0.7880869905153911,0.001316728738917269,5,0.22413505613803864,0.0008912801023570112,5,-0.411065779129664,0.00492730311920509,5,0.0,0.0,5,0.48717582438289897,0.004299430697174658,2,5.992448727289836,0.6642944812774658,2,0.17073751489321393,0.1342907946865976,5
square,baseline,115000,0.26195023611187934,0.055158674812375116,5,-0.0022047266364097597,0.14737168236563244,5,500.04054870605466,156.39974618986258,5,0.6182783782482147,0.0007321223971675519,5,0.7914047241210938,0.005385479013305373,5,0.2269112840294838,0.002297877768412518,5,-0.41131295561790465,0.004154526727272043,5,0.0,0.0,5,0.47395116892935973,0.009124768749057377,2,6.1430277824401855,0.6544761657714844,2,0.0022047266364097597,0.14737168236563244,5
square,calql,0,0.36268841831220516,0.0011997422437185345,3,-11.240783638424341,0.3184689501132039,3,30.30729299121433,4.9240500354505325,3,0.5616224143240186,0.0027968819858553468,3,0.47952654626634383,0.010773764397681013,3,0.14896454082594976,0.0032893901451338907,3,-0.245527211162779,0.002515464270970761,3,0.0,0.0,3,0.61892272536389,0.007043452918746431,3,2.3974168830447726,0.07890634277830176,3,11.240783638424341,0.3184689501132039,3
square,calql,5000,0.1382982538806067,0.0014009745746321966,3,-0.5023513767454358,0.6627994259237915,3,94.23866356743706,6.360333143127455,3,0.6181774801678128,0.004750101061113696,3,0.7898239228460523,0.017840678240816758,3,0.2283606231212616,0.005484351720137587,3,-0.3804180390304989,0.0031783435246941485,3,0.0,0.0,3,0.509678141613039,0.009706778216287019,3,1.9438431527879505,0.04717985295226614,3,0.5023513767454358,0.6627994259237915,3
square,calql,10000,0.14401383424798644,0.006383477984917357,3,-0.09329624887969758,0.09746086141722397,3,138.0076115926107,15.462852258221655,3,0.6171480814615885,0.0011742803533946705,3,0.7959638701544867,0.004256552817060517,3,0.22834512425793543,0.0027193098134602146,3,-0.39171738425890607,0.0029517499494633396,3,0.0,0.0,3,0.515276689189646,0.012336007488822017,3,2.0383876297209,0.1094727972955021,3,0.09329624887969758,0.09746086141722397,3
square,calql,15000,0.1538833760552936,0.006752819658508231,3,0.11295096410645379,0.45970388772701765,3,167.1231469048394,24.5358857682618,3,0.6204850408766004,0.002198994638796211,3,0.7998461127281189,0.012249327130684757,3,0.23163133362929025,0.0029138964863865283,3,-0.3842247426509857,0.008055117736402214,3,0.0,0.0,3,0.5000976798071403,0.009590632735534193,3,2.226639323764377,0.11404062647795898,3,-0.11295096410645379,0.45970388772701765,3
square,calql,20000,0.16361536077327193,0.008010730540803082,3,0.36979861557483673,0.29184787562782966,3,205.77330864800345,29.961304607703617,3,0.6213673022058276,0.0011309133020552934,3,0.811438070403205,0.005360626474845831,3,0.23566159274843002,0.001852807279797453,3,-0.38747224873966646,0.0041758013755458226,3,0.0,0.0,3,0.5074574941194213,0.007814291842775729,3,2.3737987677256265,0.1635308777322867,3,-0.36979861557483673,0.29184787562782966,3
square,calql,25000,0.1781928095552656,0.01240209078421704,3,0.2681325938966539,0.2980155382028205,3,249.22881740993924,40.360599247929684,3,0.6194797158241272,0.0043563201507334885,3,0.8005198306507534,0.010225020555263413,3,0.23367746836609313,0.006184955759577338,3,-0.39104694459173417,0.007913490533319113,3,0.0,0.0,3,0.5123625767502877,0.011542402417530684,3,2.5485530164506702,0.2335150943670001,3,-0.2681325938966539,0.2980155382028205,3
square,calql,30000,0.19069834980699749,0.010117314569344877,3,0.18337864180405936,0.6462575229038194,3,291.8709089491103,53.318531561734616,3,0.6198761926756965,0.003578857482033103,3,0.802478141254849,0.01562624008653183,3,0.23260789612929025,0.005876144218151814,3,-0.38331265581978696,0.002649361644899656,3,0.0,0.0,3,0.4998581874742685,0.007162030328924836,3,2.765178680419922,0.17681957688704342,3,-0.18337864180405936,0.6462575229038194,3
square,calql,35000,0.20265407471193206,0.00810861458346026,3,-0.3088164031505585,0.43227119025241434,3,327.5607774522569,52.56746747306172,3,0.6166598995526632,0.003293737912730311,3,0.7926203012466431,0.013058725663294671,3,0.23195685611830816,0.004235686170323167,3,-0.383051143752204,0.005491577589581799,3,0.0,0.0,3,0.4895951015798146,0.006078640795058808,3,2.9820022847917342,0.14567256829315442,3,0.3088164031505585,0.43227119025241434,3
square,calql,40000,0.2157639903326829,0.0057794098246576045,3,-0.13404895365238187,0.12977350062658152,3,364.40539296468097,49.52991859714964,3,0.617874855796496,0.0005244503731288764,3,0.7948403457800547,0.0021950923117351785,3,0.23146857445438704,0.0017543312770406647,3,-0.38332447161277133,0.005140173132097105,3,0.0,0.0,3,0.503723108266313,0.0028959658586450152,3,3.085555851459503,0.0907711672994951,3,0.13404895365238187,0.12977350062658152,3
square,calql,45000,0.22474516712956957,0.005224860266246922,3,-0.23326844639248315,0.0579194620334428,3,398.82731797960065,46.47803612753232,3,0.6156491107410855,0.0015249507919899868,3,0.7928338183297052,0.004148505455207232,3,0.22848463555177054,0.003008511048966083,3,-0.3874050809277428,0.0053809770322412395,3,0.0,0.0,3,0.4927842285054238,0.009001819806300172,3,3.312077071931627,0.02836114210298174,3,0.23326844639248315,0.0579194620334428,3
square,calql,50000,0.23328845741020307,0.009416645635846058,3,0.14648952749040392,0.43773983199587935,3,418.96849568684894,35.38807510706883,3,0.6179477108849419,0.0017792568840646105,3,0.7944816218482122,0.008359609383421463,3,0.23053076532151962,0.0030748670243837366,3,-0.39138872755898374,0.00139825318292594,3,0.0,0.0,3,0.4949344907198941,0.012082783834277041,3,3.417436811659071,0.13038633953138054,3,-0.14648952749040392,0.43773983199587935,3
square,calql,55000,0.24154611486527652,0.01608297454812192,3,-0.2033787717421849,0.1626440365957576,3,439.1935323079427,29.48512795487245,3,0.6159387562010024,0.0012617380263575339,3,0.7883122629589505,0.0049467400372818,3,0.2275080697404014,0.002381255715505618,3,-0.38874304625723094,0.0036598842673339596,3,0.0,0.0,3,0.4896137221865257,0.012270614098428088,3,3.561646355523003,0.14614678732759023,3,0.2033787717421849,0.1626440365957576,3
square,calql,60000,0.2471490113271607,0.020367074745075216,3,0.2985487712754144,0.053559994610129724,3,461.652570936415,17.944178303260767,3,0.6186285548739964,0.002057546913092718,3,0.7979095313284131,0.0018110885124749823,3,0.23235988120237985,0.002845224085319635,3,-0.39580580261018544,0.00720245460137587,3,0.0,0.0,3,0.4883763687550184,0.01956452584508187,3,3.6916932794782853,0.12025013958460866,3,-0.2985487712754144,0.053559994610129724,3
square,calql,65000,0.26055430339442354,0.019308875814888885,3,0.39070354402065277,0.1019970984000006,3,478.311265733507,20.96350040791937,3,0.6180409060584174,0.0012388374234943856,3,0.8034862544801501,0.0029863874608415534,3,0.23381697634855905,0.001850990893702509,3,-0.3959828085369534,0.008578724129983615,3,0.0,0.0,3,0.4866082250686137,0.01499142744726177,3,3.941011296378241,0.1280822034437833,3,-0.39070354402065277,0.1019970984000006,3
square,calql,70000,0.26655748577581506,0.02170213295187034,3,0.5855464935302734,0.22759028349736604,3,513.8555738661024,13.877722542679368,3,0.6200443903605143,0.0018685290071248591,3,0.8111037810643514,0.004915029158505274,3,0.23070127434200707,0.0028731654876766105,3,-0.40412423345777726,0.007243156910845857,3,0.0,0.0,3,0.4806242807699792,0.00559576370102672,3,4.153171883689033,0.26946223510816286,3,-0.5855464935302734,0.22759028349736604,3
square,calql,75000,0.2697949805193477,0.02267375110128604,3,0.46921616130405003,0.19323440727005337,3,531.9281141493055,26.082894421616924,3,0.6199631492296854,0.0037312834297352393,3,0.8029928803443909,0.004439797100311796,3,0.23192585508028665,0.004509138255831188,3,-0.4029813143942091,0.005421903019763318,3,0.0,0.0,3,0.47369349093546625,0.010409213107176558,3,4.231638537512885,0.23045592219528926,3,-0.46921616130405003,0.19323440727005337,3
square,calql,80000,0.27735540784067575,0.019928325745210706,3,0.3594036913580365,0.06950961695357932,3,530.6208869086371,27.587443438290084,3,0.6178898811340332,0.0019903908578698037,3,0.8001168436474271,0.002789525705106016,3,0.23034475412633684,0.002513215958262815,3,-0.40356389019224376,0.005188319529282336,3,0.0,0.0,3,0.47211541787867106,0.009635243605500419,3,4.353741195466783,0.21337445695469653,3,-0.3594036913580365,0.06950961695357932,3
square,calql,85000,0.2798777330252859,0.02283298769247062,3,0.07287484324640696,0.18058533478191,3,562.752692328559,36.77721182300862,3,0.61713664399253,0.0003334310216453077,3,0.793024910820855,0.0002909097962332241,3,0.22608197894361284,0.0013153934091700153,3,-0.40827059414651656,0.005585134902182822,3,0.0,0.0,3,0.4766673391662634,0.009381294870486997,3,4.3633569611443415,0.2583561252244845,3,-0.07287484324640696,0.18058533478191,3
square,calql,90000,0.2771413466996616,0.021013547070000305,3,-0.21886194083425733,0.40189209875231974,3,576.96097140842,34.32584089952411,3,0.6151699556244744,0.0036897882057906443,3,0.7912779914008247,0.01204960916590849,3,0.2246403843164444,0.004563167308640913,3,-0.40938836336135864,0.00342939561077519,3,0.0,0.0,3,0.4670150072304951,0.00602355019009222,3,4.435450500912136,0.26150459381828844,3,0.21886194083425733,0.40189209875231974,3
square,calql,95000,0.2886564158524076,0.02726981198279443,3,0.12045900772015254,0.3069436268443909,3,574.751953125,45.14069757342447,3,0.616979385415713,0.003668372980927447,3,0.7917960186799368,0.0068913756880676,3,0.2293526902794838,0.003158332376598679,3,-0.409575675924619,0.004348455447582134,3,0.0,0.0,3,0.4757852318250521,0.006553519723796282,3,4.497288346290588,0.3532448190013992,3,-0.12045900772015254,0.3069436268443909,3
square,calql,100000,0.29323753077122894,0.03069441844630799,3,0.28658139705657953,0.07179578914040376,3,587.2262505425348,52.421205667875505,3,0.6191402011447482,0.0017580328648547946,3,0.8020657830768161,0.005019375703473208,3,0.22755457626448738,0.0025634826345879488,3,-0.4158015218045976,0.006766889723200706,3,0.0,0.0,3,0.481359245044436,0.010518829712789175,3,4.614352756076388,0.3645525987830016,3,-0.28658139705657953,0.07179578914040376,3
square,calql,105000,0.28859035223722457,0.03346233505145855,3,0.04593931966357758,0.24122045735678888,3,579.3880954318576,60.03261249362812,3,0.6173380149735345,0.00202649555781487,3,0.7945098545816208,0.007812547089866975,3,0.2270740419626236,0.0035079207100051414,3,-0.4166833559672038,0.004365539990149399,3,0.0,0.0,3,0.4737606856314723,0.006767395507668271,3,4.5729597144656715,0.44404116786918446,3,-0.04593931966357758,0.24122045735678888,3
square,calql,110000,0.2841088346309132,0.03622110777685009,3,-0.443002184232076,0.3029417975835756,3,573.062998453776,68.66958443868572,3,0.615944160355462,0.0015255282762357061,3,0.7767995927068921,0.009541159697511159,3,0.22357081870237985,0.00434251888923488,3,-0.4091387391090393,0.006686059879244612,3,0.0,0.0,3,0.4611678969930395,0.011239781562667563,3,4.519383509953816,0.48262794920275875,3,0.443002184232076,0.3029417975835756,3
square,calql,115000,0.2834936401496331,0.0362383340413022,3,-0.09850875039895372,0.44165776581625155,3,573.1502685546875,62.205980458317576,3,0.6163937648137411,0.003235633898123613,3,0.7873278458913168,0.01504243750573307,3,0.22228423754374185,0.00595360783442482,3,-0.42109711468219757,0.004189194189545746,3,0.0,0.0,3,0.46639560634885036,0.008033859557460893,3,4.575952132542928,0.5784757563330502,3,0.09850875039895372,0.44165776581625155,3
square,cql,0,0.36383722101648647,0.0005484962314575934,3,-10.950657685597738,0.22758943131334777,3,1.6951498919063148,7.379877339411253,3,0.5640803443060981,0.002671176543561761,3,0.49121981528070235,0.006183248801948884,3,0.1500496119260788,0.004325886732315655,3,-0.2453504105408986,0.0055059496495502335,3,0.0,0.0,3,0.6212075791691628,0.007324126383289457,3,2.440435780419244,0.023910724184099827,3,10.950657685597738,0.22758943131334777,3
square,cql,5000,0.14732380691501826,0.0038330522077554634,3,-0.6289776729212867,0.2361552200408457,3,73.61088477240668,4.780772508551945,3,0.6162151164478725,0.0011457753811659423,3,0.7889585826132032,0.0030860535458163366,3,0.22743056383397842,0.0025126420975135643,3,-0.38056168622440767,0.006400737022289864,3,0.0,0.0,3,0.5078836579274986,0.006505930970611761,3,2.0936052401860556,0.09695131647615358,3,0.6289776729212867,0.2361552200408457,3
square,cql,10000,0.15841962587502265,0.008590748975950344,3,0.342838595310847,0.2575079606485183,3,130.6299082438151,12.498917809743878,3,0.6189871761533949,0.0014598095023982834,3,0.8049448198742336,0.004871726661639028,3,0.23156932989756265,0.00342371793948537,3,-0.39864203002717763,0.0015797396287113136,3,0.0,0.0,3,0.5103890156922216,0.0018841937333733724,3,2.299767149819268,0.13062481116385627,3,-0.342838595310847,0.2575079606485183,3
square,cql,15000,0.17627748615211905,0.010139563572234903,3,0.37786852651172215,0.31425985593213646,3,181.2747785780165,18.758798873398845,3,0.6191926333639356,0.001905919900129052,3,0.8008290595478482,0.007488435570297776,3,0.23234438068336913,0.0035856941318670055,3,-0.39370225204361803,0.0010903655640554675,3,0.0,0.0,3,0.503447760973789,0.0014491116634357069,3,2.55466538005405,0.1289742637947169,3,-0.37786852651172215,0.31425985593213646,3
square,cql,20000,0.19277310727371108,0.008307883190693128,3,0.09484175841013591,0.21278443936880365,3,228.74439832899304,21.45245569074641,3,0.6186702185206943,0.003096879522516127,3,0.7989244196150037,0.00539950354311279,3,0.23115080263879562,0.0030383147458912223,3,-0.3894778059588538,0.005601174705516734,3,0.0,0.0,3,0.5066194859250671,0.010764917747190971,3,2.7819664743211536,0.1786339643568502,3,-0.09484175841013591,0.21278443936880365,3
square,cql,25000,0.21714939590957424,0.009981256348764619,3,0.5729508068826464,0.2440596417941464,3,277.90558200412323,27.359160068441042,3,0.6200409001774259,0.0012734789343365953,3,0.8115581671396891,0.005481588493906438,3,0.23355345924695334,0.0020713982463694105,3,-0.3977916141351064,0.0034432670643259585,3,0.0,0.0,3,0.5042728417587526,0.005247553684108445,3,3.1942358016967773,0.14860654853576338,3,-0.5729508068826464,0.2440596417941464,3
square,cql,30000,0.2273538231021828,0.009611018381205236,3,0.713188843594657,0.2129577740423713,3,304.2032521565755,37.70095200939506,3,0.6198658015992907,0.001859364602835601,3,0.8158463438351949,0.0022905244710252305,3,0.23508805533250174,0.0020616308863002724,3,-0.3979970978366005,0.005737610311140653,3,0.0,0.0,3,0.5092339908846492,0.008460228577356713,3,3.318049563301934,0.19067601070807097,3,-0.713188843594657,0.2129577740423713,3
square,cql,35000,0.2470096403525935,0.010232608537758607,3,-0.5363366272714404,0.364782802878687,3,353.2927619086372,40.42609282669584,3,0.6157151924239265,0.003195541693261198,3,0.7888368897967868,0.010732671091071927,3,0.2275545746088028,0.0033471741730186034,3,-0.3880797558360629,0.0024182742963532004,3,0.0,0.0,3,0.4956397131148658,0.010289209285406834,3,3.6335785653856068,0.12014395344477338,3,0.5363366272714404,0.364782802878687,3
square,cql,40000,0.26597611326724285,0.015788125369046533,3,-0.06415355702241264,0.12864272141422245,3,416.1826629638672,36.54418692735043,3,0.6165699710448583,0.0010282148315011303,3,0.7928280731042227,0.004628043806315315,3,0.2288295291364193,0.0015923026060214191,3,-0.3938540692130725,0.0004730772108625989,3,0.0,0.0,3,0.49918793570031667,0.008550204468621751,3,3.88748300075531,0.21330791196281765,3,0.06415355702241264,0.12864272141422245,3
square,cql,45000,0.2763882637023926,0.016319927961515233,3,0.3875762555334304,0.44592570083660943,3,474.83312649197046,32.14959965775928,3,0.6177348693211874,0.001295087682704955,3,0.8008616897794935,0.008482196839378914,3,0.23011223640706802,0.003434230486761784,3,-0.4000804755422804,0.004331970543420713,3,0.0,0.0,3,0.5009090594482674,0.01654142571958612,3,4.067371606826782,0.2407743669471388,3,-0.3875762555334304,0.44592570083660943,3
square,cql,50000,0.2785209016667472,0.01661321543226676,3,0.27372784084743923,0.5197724653232563,3,489.6037529839409,40.68228800409479,3,0.6164093282487657,0.0029132884976916505,3,0.7999467518594531,0.01008302643649565,3,0.23127481341362,0.0032133457627192036,3,-0.40543243620130753,0.004667089974262499,3,0.0,0.0,3,0.4790230464020581,0.003934932764404643,3,4.313172790739271,0.23684257792015195,3,-0.27372784084743923,0.5197724653232563,3
square,cql,55000,0.28611891037887993,0.018860112112881727,3,0.28208984434604645,0.305243972755782,3,502.7680223253038,47.66372067975521,3,0.6144777271482679,0.002297954391262515,3,0.7926089366277059,0.006359893849919657,3,0.22726005481349099,0.003099462780451946,3,-0.40896844532754684,0.0021059186671500913,3,0.0,0.0,3,0.48673341335099335,0.004376152577849439,3,4.33182692527771,0.27524869853160955,3,-0.28208984434604645,0.305243972755782,3
